3012.44035, 1887.2361099999998, 131.42716000000001
3012.4955400000003, 1889.13207, 131.43762
3012.35816, 1891.05373, 131.45157999999998
3012.02691, 1892.9851000000003, 131.46742
3011.50065, 1894.9049200000002, 131.48264999999998
3010.77995, 1896.7877700000001, 131.49456000000004
3009.86844, 1898.60662, 131.49963000000002
3008.77303, 1900.33691, 131.49336
3007.50169, 1901.9589799999999, 131.46886
3006.06018, 1903.46445, 131.41786
3004.4499800000003, 1904.8546599999997, 131.33286999999999
3002.6709899999996, 1906.1340400000001, 131.21399
3000.72663, 1907.2990700000003, 131.07423999999997
2998.6267500000004, 1908.3337499999998, 130.93678000000003
2996.3859700000003, 1909.2141099999997, 130.82363999999998
2994.0215, 1909.9187399999998, 130.74412999999998
2991.55088, 1910.4365300000002, 130.69323999999997
2988.99171, 1910.7688000000003, 130.65954000000002
2986.3623300000004, 1910.92478, 130.63585
2983.68199, 1910.9163399999998, 130.62306999999998
2980.97094, 1910.7529900000002, 130.6273
2978.2488700000004, 1910.44036, 130.65369
2975.53272, 1909.9808100000002, 130.70282
2972.8358000000003, 1909.37543, 130.77123
2970.16845, 1908.62433, 130.85476
2967.53948, 1907.72643, 130.94991
2964.9578599999995, 1906.6786200000001, 131.05284999999998
2962.43327, 1905.4775700000002, 131.15813
2959.97527, 1904.12152, 131.25869
2957.5921100000005, 1902.6108499999998, 131.34735
2955.29015, 1900.9465099999998, 131.41715
2953.07441, 1899.1286999999998, 131.46182
2950.95053, 1897.1571800000002, 131.47665
2948.92623, 1895.03332, 131.45996999999997
2947.0120699999998, 1892.76093, 131.41319
2945.22014, 1890.3462499999998, 131.33975
2943.5626399999996, 1887.7966399999998, 131.24406999999997
2942.05019, 1885.1195199999997, 131.13062999999997
2940.6920299999997, 1882.3225799999996, 131.00364
2939.496, 1879.41508, 130.86741
2938.46921, 1876.40946, 130.72638
2937.61752, 1873.32213, 130.58543
2936.94493, 1870.1723299999999, 130.44926999999998
2936.45253, 1866.97971, 130.32121
2936.13822, 1863.76174, 130.20153
2935.9965500000008, 1860.53245, 130.08691999999996
2936.01965, 1857.30199, 129.97123
2936.19844, 1854.07729, 129.84782
2936.5235199999997, 1850.86285, 129.71133
2936.9851699999995, 1847.66146, 129.55830999999998
2937.57369, 1844.4741600000002, 129.38688
2938.27884, 1841.3006100000002, 129.19714
2939.091, 1838.1412599999999, 128.99183
2940.00268, 1835.0000499999999, 128.77554
2941.0112999999997, 1831.8858, 128.55209
2942.12108, 1828.8106500000001, 128.32184999999998
2943.3433099999997, 1825.7879500000004, 128.08072
2944.69236, 1822.8309999999997, 127.82371
2946.1818200000002, 1819.9546699999999, 127.54938999999999
2947.8216999999995, 1817.17668, 127.26276
2949.6185400000004, 1814.5174899999997, 126.97441
2951.57511, 1811.9974499999996, 126.69685
2953.68861, 1809.63541, 126.44038
2955.9485900000004, 1807.4475200000002, 126.21016999999999
2958.33772, 1805.44833, 126.00654999999999
2960.83422, 1803.6502200000002, 125.82796
2963.41519, 1802.0629400000003, 125.67456000000001
2966.0582600000002, 1800.6925800000001, 125.54823000000002
2968.7423900000003, 1799.5425499999997, 125.45013999999999
2971.4477699999998, 1798.6145700000002, 125.37876999999999
2974.15564, 1797.90958, 125.33099
2976.84783, 1797.42684, 125.30431000000002
2979.50596, 1797.1630099999998, 125.29834000000001
2982.11172, 1797.11216, 125.31505
2984.6475, 1797.26692, 125.35784000000001
2987.0980900000004, 1797.61914, 125.42965000000001
2989.4512500000005, 1798.1591899999999, 125.53090999999999
2991.6982199999998, 1798.87418, 125.6586
2993.83328, 1799.74787, 125.80672
2995.8536300000005, 1800.7622300000003, 125.96688000000002
2997.7587999999996, 1801.90029, 126.12957000000002
2999.5501900000004, 1803.14727, 126.28562
3001.23109, 1804.48956, 126.42900000000002
3002.8071900000004, 1805.91325, 126.55866
3004.2870299999995, 1807.40428, 126.67769999999999
3005.68169, 1808.94912, 126.79066
3007.00412, 1810.53535, 126.90075000000002
3008.2680100000002, 1812.15111, 127.00858000000001
3009.4863400000004, 1813.78557, 127.11232
3010.67055, 1815.4298599999997, 127.20894000000001
3011.82902, 1817.0784499999997, 127.29575
3012.96647, 1818.72972, 127.37111000000002
3014.0836099999997, 1820.38676, 127.43417
3015.1772499999997, 1822.0567899999999, 127.48357000000001
3016.24087, 1823.75022, 127.51691999999998
3017.2654, 1825.47867, 127.53155999999998
3018.2411700000002, 1827.2539200000003, 127.5267
3019.1606500000003, 1829.0872100000001, 127.50549000000001
3020.01986, 1830.98718, 127.47483
3020.81625, 1832.9567100000004, 127.44293
3021.5441, 1834.9905999999999, 127.41655999999998
3022.19323, 1837.0772500000003, 127.39956
3022.7540299999996, 1839.2044999999998, 127.39313000000001
3023.22414, 1841.3640900000003, 127.39686999999999
3023.60987, 1843.5517300000004, 127.4091
3023.9230300000004, 1845.76368, 127.42739999999999
3024.17585, 1847.99544, 127.44959000000001
3024.37827, 1850.2424299999998, 127.47483
3024.5363800000005, 1852.5017599999999, 127.50374
3024.6519399999997, 1854.7718600000003, 127.53749
3024.72226, 1857.05081, 127.57665
3024.74119, 1859.3350199999998, 127.62111
3024.69943, 1861.61921, 127.67044000000001
3024.5859500000006, 1863.8978000000002, 127.72444
3024.3903, 1866.16609, 127.78344999999999
3024.1055400000005, 1868.4211200000002, 127.84851999999998
3023.7291400000004, 1870.66086, 127.92072000000003
3023.26096, 1872.8825699999998, 127.99998000000001
3022.69884, 1875.08088, 128.08445
3022.03594, 1877.24732, 128.17090000000002
3021.26036, 1879.3719100000003, 128.25641000000002
3020.3590999999997, 1881.4455499999997, 128.33976
3019.3230699999995, 1883.4615000000001, 128.42211
3018.15067, 1885.4151900000004, 128.50655999999998
3016.8473099999997, 1887.3029900000001, 128.59674
3015.42277, 1889.1214800000002, 128.69570000000002
3013.88858, 1890.8675000000003, 128.80545
3012.25842, 1892.54002, 128.92730999999998
3010.5481600000003, 1894.1414799999998, 129.06261
3008.77568, 1895.67819, 129.21309000000002
3006.95934, 1897.1591099999998, 129.38122
3005.1163, 1898.59408, 129.56986
3003.2602899999997, 1899.9912199999999, 129.78176
3001.3994399999997, 1901.3545399999998, 130.01831
2999.5346999999997, 1902.68099, 130.27812
2997.65923, 1903.95871, 130.5561
2995.7591700000003, 1905.16588, 130.84393000000003
2993.81585, 1906.2721399999998, 131.13199
2991.8092, 1907.2432999999996, 131.41128
2989.7225100000005, 1908.0481599999998, 131.67414
2987.5464400000005, 1908.66443, 131.91468999999998
2985.28051, 1909.08088, 132.12906000000004
2982.9314, 1909.2942699999999, 132.31504999999999
2980.51007, 1909.30471, 132.47184000000001
2978.03006, 1909.1116200000001, 132.60015
2975.5071, 1908.7126099999998, 132.70287000000002
2972.95938, 1908.1030100000003, 132.78451
2970.40622, 1907.2766000000004, 132.84904
2967.86674, 1906.22641, 132.89808
2965.35926, 1904.9473599999997, 132.93064000000004
2962.90215, 1903.4386400000003, 132.94418000000002
2960.51477, 1901.70442, 132.93599
2958.217, 1899.7523999999999, 132.90397000000002
2956.0281, 1897.5924200000002, 132.84661
2953.96571, 1895.2362800000003, 132.76295999999996
2952.04511, 1892.6987999999997, 132.65209
2950.279, 1889.99714, 132.51268000000002
2948.67703, 1887.1491899999996, 132.34289
2947.2468799999997, 1884.1703400000001, 132.14146
2945.9951499999997, 1881.07275, 131.90936000000002
2944.9282, 1877.8668000000002, 131.65072
2944.05129, 1874.56463, 131.37244
2943.36834, 1871.18167, 131.08242
2942.8804, 1867.73606, 130.78781
2942.58584, 1864.2466099999997, 130.49502999999999
2942.48092, 1860.7316199999998, 130.2126
2942.5615700000003, 1857.20965, 129.95326999999997
2942.82458, 1853.70019, 129.732
2943.26787, 1850.2245199999998, 129.56091999999998
2943.88979, 1846.80482, 129.44602
2944.68823, 1843.46224, 129.38763999999998
